Ano Fato,Ano,Tipo Particip,Idade Participante,Sexo,Genero,Estado Civil,Instrucao,Cor Cadastro,Cor Autodeclarada,Grupo Fato,Desc Fato,Tipo Fato,Med Protetiva,Lat,Lng,Bairro,Municipio,Qtde Vit Domest Sexoougenero,Nro Int Ocor
2018,2018,Vítima,53.0,Feminino,,Viúvo(a),Ensino fundamental,Parda,Parda,CRIMES,AMEACA,Consumado,Solicitada,-30.0934951,-51.1740003,,PORTO ALEGRE,1,
2018,2018,Vítima,41.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0763829,-51.166068,S JOSE,PORTO ALEGRE,1,
2018,2018,Vítima,23.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.1237146,-51.2079202,,PORTO ALEGRE,1,
2018,2018,Vítima,71.0,Feminino,,Desquitado(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0473332,-51.2295963,P BELAS/AZENHA,PORTO ALEGRE,1,
2018,2018,Vítima,43.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,41.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,CONSTRANGIMENTO ILEGAL,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,22.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.0656695,-51.15186019999999,PARTENON-S JOSE-AGRO,PORTO ALEGRE,1,
2018,2018,Vítima,46.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,24.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,-30.0387238,-51.10960679999999,REST/VILA CASTELO,PORTO ALEGRE,1,
2018,2018,Vítima,17.0,Feminino,,Solteiro(a),Ensino fundamental,Parda,Parda,CRIMES,AMEACA,Consumado,Não solicitada,-30.16571829999999,-51.15481279999999,RESTINGA-L PINHEIRO,PORTO ALEGRE,1,
2018,2018,Vítima,36.0,Feminino,,Casado(a),Ensino médio,Mulato,Mulato,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0406636,-51.1666737,R BRANCO-P ALVES,PORTO ALEGRE,1,
2018,2018,Vítima,17.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,APROPRIACAO INDEBITA,Consumado,Não solicitada,-30.106137,-51.230629,TRISTEZA-CAVALHADA,PORTO ALEGRE,1,
2018,2018,Vítima,43.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,BALTAZAR,PORTO ALEGRE,1,
2018,2018,Vítima,33.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,32.0,Feminino,,Casado(a),Ensino médio,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,41.0,Feminino,,Solteiro(a),Não alfabetizado,Branca,Branca,CRIMES,ESTUPRO DE VULNERAVEL,Consumado,Não solicitada,-30.1980925,-51.1806302,B NOVO-P GROSSA,PORTO ALEGRE,1,
2018,2018,Vítima,32.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,CALUNIA,Consumado,Não solicitada,-30.05406929999999,-51.1911042,,PORTO ALEGRE,1,
2018,2018,Vítima,24.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,11.0,Feminino,,Solteiro(a),Ensino fundamental,Parda,Parda,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,,PORTO ALEGRE,2,
2018,2018,Vítima,23.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.129475,-51.1407743,B VELHO-RESTINGA,PORTO ALEGRE,1,
2018,2018,Vítima,30.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.1040888,-51.1725062,AZENHA-GLORIA-BVELHO,PORTO ALEGRE,1,
2018,2018,Vítima,55.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.1302964,-51.2000565,VL NOVA-A MORROS,PORTO ALEGRE,1,
2018,2018,Vítima,54.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0701054,-51.1522885,S JOSE,PORTO ALEGRE,1,
2018,2018,Vítima,37.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,-29.9968608,-51.1973172,,PORTO ALEGRE,1,
2018,2018,Vítima,34.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0559886,-51.1985897,PARTENON-S JOSE-AGRO,PORTO ALEGRE,1,
2018,2018,Vítima,28.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,,PORTO ALEGRE,2,
2018,2018,Vítima,39.0,Feminino,,Solteiro(a),Ensino médio,Preta,Mulato,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,25.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.034622,-51.228991,CENTRO,PORTO ALEGRE,2,
2018,2018,Vítima,47.0,Feminino,,Casado(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Não solicitada,,,ALZIRA ROSA,PORTO ALEGRE,1,
2018,2018,Vítima,33.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.0762246,-51.1626389,S JOSE,PORTO ALEGRE,1,
2018,2018,Vítima,34.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0291328,-51.22687579999999,CENTRO,PORTO ALEGRE,1,
2018,2018,Vítima,51.0,Feminino,,Casado(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.034622,-51.228991,CENTRO,PORTO ALEGRE,2,
2018,2018,Vítima,33.0,Feminino,,Separado(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.0217244,-51.2029753,,PORTO ALEGRE,1,
2018,2018,Vítima,33.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.0295107,-51.2286821,CENTRO,PORTO ALEGRE,1,
2018,2018,Vítima,22.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0992915,-51.1446693,L PINHEIRO-CASCATA,PORTO ALEGRE,1,
2018,2018,Vítima,49.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0176539,-51.1278557,P PEDRAS,PORTO ALEGRE,1,
2018,2018,Vítima,35.0,Feminino,,Casado(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,51.0,Feminino,,Casado(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.035274,-51.23136270000001,CENTRO,PORTO ALEGRE,1,
2018,2018,Vítima,38.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,18.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0277903,-51.2253729,CENTRO,PORTO ALEGRE,1,
2018,2018,Vítima,28.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.0767011,-51.1863631,AP BORGES,PORTO ALEGRE,1,
2018,2018,Vítima,26.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,50.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.162797,-51.1743171,MORADAS DA HIPICA,PORTO ALEGRE,1,
2018,2018,Vítima,24.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.009786,-51.15192620000001,S JOAO-SARANDI,PORTO ALEGRE,1,
2018,2018,Vítima,35.0,Feminino,,Divorciado(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.101091,-51.143321,L PINHEIRO-CASCATA,PORTO ALEGRE,1,
2018,2018,Vítima,22.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0525802,-51.1462819,AGRONOMIA-N SRA GRAC,PORTO ALEGRE,1,
2018,2018,Vítima,24.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,PINTADA,PORTO ALEGRE,1,
2018,2018,Vítima,44.0,Feminino,,Casado(a),Ensino superior,Branca,Branca,CRIMES,INJURIA,Consumado,Solicitada,-30.0139945,-51.1805974,P DAREIA/HIGIENOPOL,PORTO ALEGRE,1,
2018,2018,Vítima,12.0,Feminino,,Solteiro(a),Ensino fundamental,Parda,Parda,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.09316729999999,-51.1303332,VILA MAPA,PORTO ALEGRE,1,
2018,2018,Vítima,35.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0276248,-51.21612289999999,CENTRO,PORTO ALEGRE,1,
2018,2018,Vítima,22.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0256982,-51.2259119,CENTRO,PORTO ALEGRE,1,
2018,2018,Vítima,30.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.1048285,-51.2394347,TRISTEZA-CAVALHADA,PORTO ALEGRE,1,
2018,2018,Vítima,45.0,Feminino,,Casado(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0276538,-51.2264957,CENTRO,PORTO ALEGRE,1,
2018,2018,Vítima,31.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.2059671,-51.1597847,A MORROS-B NOVO,PORTO ALEGRE,1,
2018,2018,Vítima,45.0,Feminino,,Separado(a),Ensino médio,Parda,Parda,CRIMES,VIOLACAO DE DOMICILIO,Consumado,Não solicitada,-30.0473332,-51.2295963,P BELAS/AZENHA,PORTO ALEGRE,1,
2018,2018,Vítima,17.0,Feminino,,Solteiro(a),Ensino médio,Parda,Mulato,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.0646074,-51.1609048,VL INTERCAP,PORTO ALEGRE,2,
2018,2018,Vítima,38.0,Feminino,,Divorciado(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,37.0,Feminino,,Casado(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.03095369999999,-51.2314082,CENTRO,PORTO ALEGRE,1,
2018,2018,Vítima,48.0,Feminino,,Casado(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.1544228,-51.1421436,SQ 4 1A UV VL N REST,PORTO ALEGRE,1,
2018,2018,Vítima,39.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.0646074,-51.1609048,VL INTERCAP,PORTO ALEGRE,2,
2018,2018,Vítima,45.0,Feminino,,Casado(a),Ensino fundamental,Branca,Branca,CRIMES,ROUBO DE TELEFONE CELULAR,Consumado,Solicitada,-30.1633053,-51.227863,,PORTO ALEGRE,1,
2018,2018,Vítima,35.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,ESTUPRO,Consumado,Solicitada,-30.0259283,-51.2039815,M VENTO,PORTO ALEGRE,1,
2018,2018,Vítima,28.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.0473332,-51.2295963,P BELAS/AZENHA,PORTO ALEGRE,1,
2018,2018,Vítima,18.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,INJURIA,Consumado,Não solicitada,,,,PORTO ALEGRE,2,
2018,2018,Vítima,58.0,Feminino,,Casado(a),Não alfabetizado,Branca,Branca,CRIMES,INJURIA,Consumado,Solicitada,,,,PORTO ALEGRE,2,
2018,2018,Vítima,35.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,INJURIA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,50.0,Feminino,,Separado(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.213805,-51.1732653,ARADO VELHO/B NOVO,PORTO ALEGRE,1,
2018,2018,Vítima,24.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,SEQUESTRO E CARCERE PRIVADO,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,40.0,Feminino,,Solteiro(a),Ensino fundamental,Parda,Parda,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,63.0,Feminino,,Casado(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,34.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,47.0,Feminino,,Divorciado(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.0210665,-51.1050583,R BERTA NUC 08,PORTO ALEGRE,1,
2018,2018,Vítima,17.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,36.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,ROUBO DE VEICULO,Consumado,Não solicitada,-30.0455433,-51.1956611,PETROPOLIS-AUXILIADO,PORTO ALEGRE,1,
2018,2018,Vítima,60.0,Feminino,,Divorciado(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0473332,-51.2295963,P BELAS/AZENHA,PORTO ALEGRE,1,
2018,2018,Vítima,41.0,Feminino,,Solteiro(a),Não alfabetizado,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,21.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,ROUBO COM LESOES,Consumado,Solicitada,-30.0326422,-51.2153877,M DEUS/BOM FIM,PORTO ALEGRE,1,
2018,2018,Vítima,45.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.028849,-51.2275605,CENTRO,PORTO ALEGRE,1,
2018,2018,Vítima,29.0,Feminino,,Solteiro(a),Ensino médio,Preta,Preta,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,27.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,ROUBO DE VEICULO,Consumado,Não solicitada,-30.0571332,-51.1582656,VL INTERCAP,PORTO ALEGRE,1,
2018,2018,Vítima,22.0,Feminino,,Solteiro(a),Ensino médio,Preta,Mulato,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-29.9754853,-51.1964516,D TEODORA,PORTO ALEGRE,1,
2018,2018,Vítima,16.0,Feminino,,Solteiro(a),Não informado,Preta,Preta,CRIMES,ESTUPRO,Consumado,Solicitada,-30.0705057,-51.1630137,S JOSE,PORTO ALEGRE,1,
2018,2018,Vítima,35.0,Feminino,,Divorciado(a),Ensino fundamental,Branca,Branca,CRIMES,INJURIA,Consumado,Não solicitada,-30.0775357,-51.1658325,S JOSE,PORTO ALEGRE,1,
2018,2018,Vítima,38.0,Feminino,,Casado(a),Semialfabetizado,Branca,Branca,CRIMES,ESTUPRO,Consumado,Solicitada,-30.11940419999999,-51.2029571,VL NOVA-A MORROS,PORTO ALEGRE,1,
2018,2018,Vítima,68.0,Feminino,,Casado(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,CEFER II,PORTO ALEGRE,1,
2018,2018,Vítima,54.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,2,
2018,2018,Vítima,45.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,19.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,2,
2018,2018,Vítima,48.0,Feminino,,Solteiro(a),Ensino médio,Preta,Preta,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,29.0,Feminino,,Amigado(a),Semialfabetizado,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,GIRASSOL,PORTO ALEGRE,1,
2018,2018,Vítima,17.0,Feminino,,Solteiro(a),Não informado,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.07239869999999,-51.1763532,C A BORGES,PORTO ALEGRE,1,
2018,2018,Vítima,44.0,Feminino,,Casado(a),Ensino superior,Branca,Branca,CRIMES,ROUBO DE VEICULO,Consumado,Não solicitada,-30.0115789,-51.1333113,JD ITU-SABARA,PORTO ALEGRE,1,
2018,2018,Vítima,41.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.1025553,-51.2407463,TRISTEZA-CAVALHADA,PORTO ALEGRE,1,
2018,2018,Vítima,34.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,43.0,Feminino,,Casado(a),Ensino superior,Branca,Branca,CRIMES,ESTUPRO,Consumado,Não solicitada,-30.0559886,-51.1985897,PARTENON-S JOSE-AGRO,PORTO ALEGRE,2,
2018,2018,Vítima,29.0,Feminino,,Solteiro(a),Ensino médio,Preta,Preta,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.0672234,-51.16548640000001,S JOSE,PORTO ALEGRE,1,
2018,2018,Vítima,27.0,Feminino,,Solteiro(a),Ensino médio,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,-30.0156687,-51.1252234,P PEDRAS,PORTO ALEGRE,1,
2018,2018,Vítima,43.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.07239869999999,-51.1763532,C A BORGES,PORTO ALEGRE,2,
2018,2018,Vítima,19.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,INJURIA,Consumado,Solicitada,-30.1123687,-51.2403877,,PORTO ALEGRE,1,
2018,2018,Vítima,17.0,Feminino,,Solteiro(a),Não informado,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.07239869999999,-51.1763532,C A BORGES,PORTO ALEGRE,2,
2018,2018,Vítima,17.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,ESTUPRO,Consumado,Não solicitada,-30.0559886,-51.1985897,PARTENON-S JOSE-AGRO,PORTO ALEGRE,2,
2018,2018,Vítima,19.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,DESOBEDIENCIA,Consumado,Não solicitada,-30.06407819999999,-51.1847611,PARTENON-S JOSE-AGRO,PORTO ALEGRE,1,
2018,2018,Vítima,21.0,Feminino,,Solteiro(a),Ensino médio,Preta,Preta,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.034647,-51.217658,,PORTO ALEGRE,1,
2018,2018,Vítima,36.0,Feminino,,Separado(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,25.0,Feminino,,Solteiro(a),Ensino fundamental,Mulato,Mulato,CRIMES,AMEACA,Consumado,Solicitada,-30.0742769,-51.1782567,AP BORGES,PORTO ALEGRE,1,
2018,2018,Vítima,13.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.034647,-51.217658,,PORTO ALEGRE,2,
2018,2018,Vítima,51.0,Feminino,,Casado(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,20.0,Feminino,,Solteiro(a),Ensino fundamental,Parda,,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-30.034647,-51.217658,,PORTO ALEGRE,1,
2018,2018,Vítima,47.0,Feminino,,Divorciado(a),Ensino fundamental,Branca,Branca,CRIMES,DIFAMACAO,Consumado,Não solicitada,-30.1374444,-51.10074609999999,RESTINGA-L PINHEIRO,PORTO ALEGRE,1,
2018,2018,Vítima,19.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0746709,-51.17833299999999,AP BORGES,PORTO ALEGRE,1,
2018,2018,Vítima,19.0,Feminino,,Solteiro(a),Ensino fundamental,Parda,Parda,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,CENTRO,PORTO ALEGRE,1,
2018,2018,Vítima,12.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.034647,-51.217658,,PORTO ALEGRE,2,
2018,2018,Vítima,26.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL LEVE,Consumado,Não solicitada,-30.15207049999999,-51.1463244,SQ 3 3A UV VL N REST,PORTO ALEGRE,1,
2018,2018,Vítima,81.0,Feminino,,Viúvo(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0473332,-51.2295963,P BELAS/AZENHA,PORTO ALEGRE,1,
2018,2018,Vítima,38.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,DESCUMPRIMEN MEDIDA PROTET URG,Consumado,Não solicitada,-30.052753,-51.1534406,,PORTO ALEGRE,1,
2018,2018,Vítima,45.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,-29.9859577,-51.1143869,JD PROTASIO ALVES,PORTO ALEGRE,1,
2018,2018,Vítima,29.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.0458657,-51.1330977,,PORTO ALEGRE,1,
2018,2018,Vítima,88.0,Feminino,,Casado(a),Ensino fundamental,Branca,Branca,CRIMES,APROPRIACAO INDEB BEM DE IDOSO,Consumado,Não solicitada,-30.02272589999999,-51.2554764,ILHA DA PINTADA,PORTO ALEGRE,1,
2018,2018,Vítima,63.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Mulato,CRIMES,AMEACA,Consumado,Não solicitada,-30.0763665,-51.1678998,S JOSE,PORTO ALEGRE,1,
2018,2018,Vítima,56.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,SEQUESTRO E CARCERE PRIVADO,Consumado,Solicitada,-30.0390219,-51.2245151,PINHEIRO,PORTO ALEGRE,1,
2018,2018,Vítima,18.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,,,-,PORTO ALEGRE,1,
2018,2018,Vítima,55.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,-30.1610623,-51.1828967,A MORROS,PORTO ALEGRE,1,
2018,2018,Vítima,38.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0572965,-51.16493699999999,S JOSE,PORTO ALEGRE,1,
2018,2018,Vítima,6.0,Feminino,,Solteiro(a),Não informado,Branca,Branca,CRIMES,ESTUPRO DE VULNERAVEL,Consumado,Não solicitada,-30.0280704,-51.22432269999999,CENTRO,PORTO ALEGRE,1,
2018,2018,Vítima,35.0,Feminino,,Casado(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.08635,-51.182388,,PORTO ALEGRE,1,
2018,2018,Vítima,26.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0717526,-51.1643913,S JOSE,PORTO ALEGRE,1,
2018,2018,Vítima,82.0,Feminino,,Viúvo(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Não solicitada,-30.07731219999999,-51.1659997,S JOSE,PORTO ALEGRE,1,
2018,2018,Vítima,42.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,35.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0269115,-51.2208505,CENTRO,PORTO ALEGRE,2,
2018,2018,Vítima,27.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,20.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,
2018,2018,Vítima,27.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.0426159,-51.1261719,P ALVES,PORTO ALEGRE,1,
2018,2018,Vítima,22.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,-30.03048069999999,-51.11195730000001,,PORTO ALEGRE,1,
2018,2018,Vítima,35.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,-30.1046148,-51.1331966,,PORTO ALEGRE,1,
2018,2018,Vítima,49.0,Feminino,,Divorciado(a),Ensino fundamental,Branca,Branca,CRIMES,INJURIA,Consumado,Solicitada,,,J PLANALTO,PORTO ALEGRE,1,
